name,Brand,Best Sellers Rank,weight,Laptop type,Laptop purpose,Screen Size,Hard Drive Size,Hard Drive Type,RAM speed,RAM size,RAM type,CPU,CPU rank,GPU,GPU performance,Optical Drive Type,Operating System,Number of USB 3.0 Ports,Number of USB 2.0 Ports,Date First Available,Customer Reviews,old_price,price
"lenovo thinkpad t14s gen 2 20wm00xuus 14"" notebook - 4k uhd - 3840 x 2160 - intel core i7 11th gen i7-1165g7 quad-core (4 core) 2.80 ghz - 16 gb ram - 512 gb ssd - storm gray ",lenovo,926.0,1.5104625921,traditional,general,14.0,512.0,ssd,2.8,16.0,lpddr4x,intel core i7 1165g7,719.0,intel iris xe max ,17.8,No,windows,1.0,0.0,2021-07-01,5.0,2169.0,1701.0
"msi gp66 leopard 15.6"" 144hz gaming laptop intel core i7-11800h rtx3070 16gb 1tb nvme ssd win11 vr ready - black (11ug-688) ",msi,340.0,3.6967778155,traditional,gaming,15.6,512.0,ssd,3.2,8.0,ddr4,intel core i7 11800h,304.0,nvidia geforce rtx 3070 ,68.4,No,windows,3.0,2.0,2022-06-22,4.8,1799.0,1702.0
"dell latitude 5000 5530 15.6"" notebook - full hd - 1920 x 1080 - intel core i7 12th gen i7-1270p dodeca-core (12 core) 2.20 ghz - 16 gb total ram - 512 gb ssd - gray ",dell,925.0,2.857631931,traditional,general,14.0,512.0,ssd,2.5,10.0,so-dimm,intel core i7 1270p,417.0,intel iris xe max ,17.8,No,windows,0.0,0.0,2022-07-11,4.3,1709.0,1709.0
"lenovo thinkpad x1 yoga gen 6 20xy002nus 14"" touchscreen 2 in 1 notebook - wuxga - 1920 x 1200 - intel core i7 i7-1165g7 quad-core (4 core) 2.80 ghz - 16 gb ram - 512 gb ssd - storm gray - window ",lenovo,1253.0,2.2226026130000003,traditional,general,14.0,512.0,ssd,2.8,16.0,sdram,intel core i7 1165g7,719.0,intel uhd 605,2.3,No,windows,2.0,0.0,2021-11-10,3.7,1999.0,1736.0
"dell latitude 5000 5430 14"" notebook - full hd - 1920 x 1080 - intel core i7 12th gen i7-1265u deca-core (10 core) 1.80 ghz - 16 gb total ram - 512 gb ssd - gray ",dell,858.0,2.404039561,traditional,general,14.0,512.0,ssd,2.9202336956521737,8.0,ddr4,intel core i7 1265u,579.0,intel iris xe max ,17.8,No,windows,2.0,0.0,2022-07-22,3.2,1742.0,1742.0
"lg gram 16z90p laptop 16"" ips ultra-lightweight, (2560 x 1600), intel evo 11th gen core i7 , 16gb ram, 1tb ssd, upgradeable windows 10 home, alexa built-in, 2x usb-c, hdmi, usb-a - silver ",lg,715.0,1.1884120094,traditional,general,16.0,1024.0,ssd,4.266,1.0,lpddr4,intel core i7 1165g7,719.0,intel iris 540,8.0,No,windows,1.0,0.0,2021-01-13,4.4,1749.0,1749.0
"rog zephyrus g15 ultra slim gaming laptop, 15.6” 165hz qhd display, geforce rtx 3080, amd ryzen 9 5900hs, 16gb ddr4, 1tb pcie nvme ssd, wi-fi 6, windows 10, eclipse gray, ga503qs-bs96q ",asus,180.0,1.905087954,traditional,gaming,15.3,512.0,ssd,3.2,16.0,ddr4,amd ryzen 9 5900hs,278.0,intel uhd 605,2.3,No,windows,2.0,1.0,2022-04-04,4.2,2099.0,1759.0
"lenovo legion 7i gaming laptop: core i7-10750h, nvidia rtx 2070, 15.6"" full hd 144hz 500nits hdr400 display, 16gb ram, 512gb ssd ",lenovo,934.0,4.186657575100001,traditional,gaming,14.0,512.0,ssd,2.666,16.0,ddr4,intel core i7 10750h,640.0,intel uhd 605,2.3,No,windows,2.0,2.0,2020-08-15,4.1,1759.0,1759.0
"lg gram 17z95p laptop 17"" ultra-lightweight, ips, (2560 x 1600), intel evo 11th gen core i7 , 16gb ram, 2tb ssd, windows 11 home, 80wh battery, alexa built-in, 2x usb-c, hdmi, usb-a – black ",lg,717.0,1.3517052626,traditional,general,16.0,2048.0,ssd,4.266,16.0,lpddr4,intel core i7 1195g7,695.0,intel iris 540,8.0,No,windows,1.0,0.0,2021-10-15,4.4,1760.0,1760.0
"dell latitude 5000 5531 15.6"" notebook - full hd - 1920 x 1080 - intel core i5 12th gen i5-12600h dodeca-core (12 core) 2.70 ghz - 16 gb total ram - 512 gb ssd - gray ",dell,917.0,2.857631931,traditional,general,14.0,512.0,ssd,2.9202336956521737,8.0,ddr4,intel core i5 12600h,263.0,intel iris xe max ,17.8,No,windows,1.0,0.0,2022-07-22,4.4,1764.0,1764.0
"lg gram 17z95p laptop 17"" ultra-lightweight, ips, (2560 x 1600), intel evo 11th gen core i7 , 16gb ram, 1tb ssd, windows 11 home, 80wh battery, alexa built-in, 2x usb-c, hdmi, usb-a – black ",lg,625.0,1.3517052626,traditional,general,16.0,1024.0,ssd,4.266,16.0,lpddr4,intel core i7 1195g7,695.0,intel iris 540,8.0,No,windows,1.0,0.0,2021-10-15,4.4,1769.0,1769.0
hp elite chromebook enterprise c1030 13.5-inch touchscreen laptop - wuxga+ 1920 x 1280 - intel core i7-10610u quad-core - 16 gb ram - 256 gb ssd - chrome os - intel uhd graphics ,hp,1093.0,0.45359237,traditional,general,14.0,256.0,ssd,1.8,16.0,ddr4,intel core i7 10610u,1022.0,intel uhd g7,5.3,Yes,chrome os,2.0,2.0,2020-10-14,5.0,1770.0,1770.0
"acer nitro 5 an517-41-r7fp gaming laptop, amd ryzen 5 5600h hexa-core processor | nvidia geforce rtx 3060 laptop gpu | 17.3"" fhd 144hz ips display | 16gb ddr4 | 512gb nvme ssd | wifi 6 | bl keyboard ",acer,979.0,2.6988746015,traditional,gaming,14.0,512.0,ssd,3.2,16.0,ddr4,amd ryzen 5 5600h,436.0,nvidia geforce rtx 3060 ,55.0,No,windows,4.0,0.0,2021-07-01,3.5,1780.0,1780.0
latitude 7420 2-in-1 i5 11-1135 g7 8gb 256gb ssd 14in w10 wls tch ,dell,974.0,2.1953870708,traditional,general,14.0,512.0,ssd,2.666,4.0,lpddr3,intel core i5 1135g7,748.0,intel uhd 605,2.3,No,windows,1.0,1.0,2021-01-28,5.0,1788.0,1788.0
"dell latitude 5000 5430 14"" touchscreen notebook - full hd - 1920 x 1080 - intel core i7 12th gen i7-1265u deca-core (10 core) 1.80 ghz - 16 gb total ram - 512 gb ssd - gray ",dell,1158.0,2.4720784165,traditional,general,14.0,512.0,ssd,2.9110333333333336,16.0,lpddr4x,intel core i7 1265u,579.0,intel iris xe max ,17.8,No,windows,1.0,1.0,2022-07-22,4.8,1794.0,1794.0
"msi wf76 workstation laptop: 17.3"" 144hz fhd 1080p, intel core i7-11800h, nvidia quadro a2000 , 16gb, 1tb ssd, type c, wifi 6, tpm2.0 fingerprint, win10 pro, black (11uj-299) ",msi,873.0,2.5945483564,traditional,general,15.6,1024.0,ssd,3.2,16.0,ddr4,intel core i7 11800h,304.0,nvidia quadro p2000,24.3,No,windows,2.0,0.0,2021-07-08,4.4,2099.0,1796.0
"dell latitude 9000 9520 15"" touchscreen convertible 2 in 1 notebook - full hd - 1920 x 1080 - intel core i5 11th gen i5-1145g7 quad-core (4 core) 2.60 ghz - 16 gb ram - 256 gb ssd - anodized titan ",dell,1126.0,1.496854821,traditional,general,14.0,256.0,ssd,2.6,16.0,lpddr4x,intel core i5 1145g7,742.0,intel iris xe max ,17.8,No,windows,1.0,0.0,2021-05-19,4.3,1798.0,1798.0
"asus rog strix scar 15 gaming laptop, 15.6"" 300hz ips type fhd display, nvidia geforce rtx 3080, amd ryzen 9 5900hx, 16gb ddr4, 1tb ssd, opti-mechanical per-key rgb keyboard, windows 11, g533qs-ds94 ",asus,131.0,2.2997133159,traditional,gaming,15.3,1024.0,ssd,3.2,16.0,ddr4,amd ryzen 9 5900hx,256.0,nvidia geforce rtx 3080 ,73.0,No,windows,4.0,0.0,2022-07-27,4.2,1999.0,1799.0
"lg gram (2022) 14z90q ultra lightweight laptop, 14"" (1920 x 1200) ips display, intel evo 12th gen i7 1260p processor, 32gb lpddr5, 1tb nvme ssd, fhd webcam, wifi 6e, thunderbolt 4, windows 11, black ",lg,568.0,0.997903214,traditional,general,16.0,1024.0,ssd,3.2,32.0,lpddr4x,intel core i7 1260p,439.0,intel iris 540,8.0,No,windows,2.0,1.0,2022-04-07,2.6,1799.0,1799.0
"asus vivobook pro 15x laptop, 144hz 15.6” fhd display, amd ryzen 9 6900hx mobile cpu, nvidia geforce rtx 3070 gpu, 32gb ddr5 ram, 1tb pcie ssd, windows 11 home, 0°black, m6501rr-db96 ",asus,638.0,2.1001326731,traditional,general,15.3,1024.0,ssd,4.8,32.0,ddr5,amd ryzen 9 6900hx,206.0,nvidia geforce rtx 3070 ,68.4,No,windows,4.0,1.0,2022-09-10,4.0,1799.0,1799.0
"lg gram 16t90p - 16"" wqxga (2560x1600) 2-in-1 lightweight touch display laptop, intel evo with 11th gen core i7 1165g7 cpu , 16gb ram, 2tb ssd, 21 hours battery, thunderbolt 4, black - 2021 ",lg,569.0,1.496854821,2 in 1,general,16.0,2048.0,ssd,4.266,2.0,lpddr4,intel core i7 1165g7,719.0,intel uhd 605,2.3,No,windows,1.0,0.0,2021-01-13,3.8,1809.0,1809.0
"dell latitude 9510 15"" 2 in 1 notebook - intel core i5 i5-10310u 1.7ghz ",dell,1246.0,1.496854821,traditional,general,14.0,256.0,ssd,3.0625531914893616,16.0,ddr4,intel core i5 10310u,1081.0,intel hd 520,4.1,No,windows,0.0,2.0,2020-06-12,3.0,1817.0,1817.0
latitude 5320 i7/3.0 16gb 256gb w10p ,dell,900.0,1.587573295,traditional,general,14.0,512.0,ssd,2.9202336956521737,8.0,ddr4,intel core i7 1185g7,711.0,intel uhd 605,2.3,No,windows,0.0,1.0,2021-02-18,3.1,1819.0,1819.0
"dell precision 3000 3560 15.6"" mobile workstation - full hd - 1920 x 1080 - intel core i5 11th gen i5-1145g7 quad-core (4 core) 2.60 ghz - 16 gb ram - 256 gb ssd ",dell,999.0,1.5921092187,traditional,general,14.0,256.0,ssd,2.6,16.0,ddr4,intel core i5 1145g7,742.0,intel uhd 605,2.3,No,windows,1.0,1.0,2021-02-03,3.1,1822.0,1822.0
"samsung 14"" galaxy book2 business laptop computer, i7p / 32gb / 1tb, windows 11 pro, 12th gen intel vpro 28w processor w/ enhanced security, 2022 model, np641bef-ka3us, graphite ",samsung,759.0,1.5013907447,traditional,general,13.3,1024.0,ssd,2.9202336956521737,8.0,ddr4,intel core i5 1140g7,765.0,intel iris xe max ,17.8,No,windows,3.0,0.0,2022-06-08,3.2,2450.0,1822.0
"dell latitude 7000 7430 14"" notebook - full hd - 1920 x 1080 - intel core i7 12th gen i7-1255u deca-core (10 core) 1.70 ghz - 16 gb total ram - 16 gb on-board memory - 512 gb ssd - carbon fiber ",dell,655.0,2.2906414685,traditional,general,14.0,512.0,ssd,3.5833125,16.0,ddr5,intel core i7 1255u,577.0,intel iris xe max ,17.8,No,windows,1.0,1.0,2022-07-22,3.3,1822.0,1822.0
lenovo 20n2003pus ts t490 i7 8gb 256gb w10p ,lenovo,1261.0,2.3586803240000003,traditional,general,14.0,512.0,ssd,2.7014444444444443,4.0,lpddr4,intel core i7 8665u,1123.0,intel uhd 620,5.3,No,windows,2.0,1.0,2019-06-07,3.3,1827.0,1827.0
"dell latitude 9000 9420 14"" notebook - full hd plus - 1920 x 1200 - intel evo core i5 (11th gen) i5-1145g7 quad-core (4 core) 2.60 ghz - 16 gb ram - 256 gb ssd - titan gray ",dell,1173.0,2.902991168,traditional,general,14.0,256.0,ssd,2.6,16.0,lpddr4x,intel core i5 1145g7,742.0,intel iris xe max ,17.8,No,windows,0.0,1.0,2021-06-07,3.4,1829.0,1829.0
"lenovo thinkpad x1 carbon gen 9 20xw004rus 14"" touchscreen ultrabook - wuxga - 1920 x 1200 - intel core i7 i7-1185g7 quad-core (4 core) 3 ghz - 16 gb ram - 512 gb ssd - black - windows 10 pro - i ",lenovo,1096.0,1.8551927933,traditional,general,14.0,512.0,ssd,3.0625531914893616,16.0,ddr4,intel core i7 1185g7,711.0,intel uhd 605,2.3,No,windows,2.0,1.0,2021-07-07,3.5,1835.0,1835.0
dell latitude 5420 core_i5_11-1145_g7 16gb(1dimm) 512gb ss nt 1920x1080 wls w10p(w11plic) 4c 14.0in ,dell,1156.0,1.632932532,traditional,general,14.0,512.0,ssd,2.6,8.0,ddr4,intel core i5 1140g7,765.0,intel iris xe max ,17.8,No,windows,4.0,3.0,2022-02-05,3.7,1849.0,1849.0
"acer predator helios 300 ph315-54 ph315-54-70eh 15.6"" gaming notebook - qhd - 2560 x 1440 - intel core i7 11th gen i7-11800h octa-core (8 core) 2.40 ghz - 16 gb ram - 1 tb ssd ",acer,1276.0,2.4992939587,traditional,gaming,14.0,1024.0,ssd,2.3,16.0,ddr4,intel core i7 11800h,304.0,nvidia geforce rtx 3070 ,68.4,No,windows,0.0,1.0,2021-10-20,3.8,1875.0,1875.0
"dell latitude 9000 9430 14"" notebook - full hd plus - 1920 x 1200 - intel core i7 12th gen i7-1265u deca-core (10 core) 1.10 ghz - intel evo platform - 16 gb total ram - 16 gb on-board memory - 256 ",dell,988.0,1.632932532,traditional,general,14.0,256.0,ssd,2.9202336956521737,8.0,ddr4,intel core i7 1265u,579.0,intel iris xe max ,17.8,No,windows,2.0,0.0,2022-07-22,3.9,1883.0,1883.0
"msi creator 17 professional laptop: 17.3"" uhd 120hz 100% adobe rgb display, intel core i7-11800h, nvidia geforce rtx 3070, 16gb ram, 1tb nvme ssd, thunderbolt 4, win10 pro, core black (b11ug-494) ",msi,221.0,2.4493987980000003,traditional,general,15.6,1024.0,ssd,3.2,16.0,ddr4,intel core i7 11800h,304.0,nvidia geforce rtx 3070 ,68.4,No,windows,2.0,0.0,2021-07-08,4.0,2749.0,1899.0
"msi summit e14 a11scs-088 14"" uhd ultra thin and light professional laptop intel core i7-1185g7 nvidia geforce gtx1650ti max-q 16gb ddr4 1tb nvme ssd win10pro, ink black ",msi,1048.0,1.2882023308,traditional,general,15.6,512.0,ssd,2.9110333333333336,16.0,lpddr4x,intel core i7 1185g7,711.0,nvidia geforce gtx 1650 ti max-q,30.3,No,windows,0.0,1.0,2020-09-28,3.1,1899.0,1899.0
"lg gram 17z90p laptop 17"" ips ultra-lightweight, (2560 x 1600), intel evo 11th gen core i7 , 16gb ram, 2tb ssd, upgradeable windows 10 home, alexa built-in, 2x usb-c, hdmi, usb-a - black ",lg,330.0,1.3517052626,traditional,general,16.0,2048.0,ssd,4.266,16.0,lpddr4,intel core i5 1140g7,765.0,intel iris 540,8.0,No,windows,1.0,1.0,2021-03-09,4.2,1899.0,1899.0
"15.6"" eb 850g7 i710510u 16g 51 ",hp,1150.0,2.404039561,traditional,general,14.0,512.0,ssd,2.9202336956521737,8.0,ddr4,intel core i7 10510u,1064.0,intel uhd 620,5.3,No,windows,1.0,0.0,2020-07-09,4.4,1899.0,1899.0
"msi creator z16 16"" qhd+ 120hz 100% dci-p3 premium professional laptop intel core i7-11800h rtx3060 16gb ddr4 512b nvme ssd tb4 win10pro - gray (a11uet-046) ",msi,1162.0,3.0299970316,traditional,general,15.6,512.0,ssd,4.6,4.0,lpddr4,intel core i7 11800h,304.0,nvidia geforce rtx 3060 ,55.0,No,windows,2.0,0.0,2022-02-19,4.5,2549.0,1899.0
hp elite chromebook enterprise c1030 13.5-inch touchscreen laptop - intel core i7-10610u quad-core - 16 gb ram - 256 gb ssd - chrome os - intel uhd graphics ,hp,731.0,1.36077711,traditional,general,14.0,512.0,ssd,3.0625531914893616,16.0,ddr4,intel core i7 10610u,1022.0,intel uhd g7,5.3,Yes,chrome os,1.0,1.0,2021-04-12,4.7,1901.0,1901.0
"lenovo thinkpad p14s gen 2 21a0003qus 14"" touchscreen mobile workstation - full hd - 1920 x 1080 - amd ryzen 7 pro 5850u octa-core (8 core) 1.90 ghz - 32 gb ram - 512 gb ssd - black ",lenovo,977.0,1.4696392788,traditional,general,14.0,512.0,ssd,2.9202336956521737,8.0,ddr4,amd ryzen 7 pro 5850u,431.0,amd radeon r2,1.0,No,windows,2.0,0.0,2021-10-12,4.8,1912.0,1912.0
latitude 7420 2-in-1 i5 11-1145 g7 16gb 256gb ssd 14in w10 wls tch ,dell,1065.0,1.632932532,traditional,general,14.0,512.0,ssd,2.6,8.0,ddr4,intel core i5 1145g7,742.0,intel uhd 605,2.3,No,windows,1.0,1.0,2021-01-25,5.0,1919.0,1919.0
"msi gs76 stealth 17.3"" fhd 360hz 3ms ultra thin and light gaming laptop intel core i9-11900h rtx3070 32gb 1tb nvme ssd win11 vr ready - black (11ug-653) ",msi,231.0,3.6060593415,traditional,gaming,15.6,1024.0,ssd,3.2,16.0,lpddr4x,intel core i9 11900h,307.0,nvidia geforce rtx 3070 ,68.4,No,windows,3.0,1.0,2022-06-22,4.8,2199.0,1925.0
"asus zenbook 14x oled space edition laptop, 14” 2.8k 16:10 oled touch display, intel core i9-12900h cpu, 32gb ram, 1tb ssd, windows 11 pro, zenvision display, ux5401zas-xs99t ",asus,533.0,4.354486752,traditional,general,15.3,512.0,ssd,2.4,32.0,lpddr5,intel core i9 12900h,152.0,intel iris 540,8.0,No,windows,1.0,0.0,2022-02-25,4.1,1952.0,1952.0
"razer blade 15 gaming laptop 2019: intel core i7-9750h 6 core, nvidia geforce rtx 2060, 15.6"" fhd 1080p 144hz, 16gb ram, 512gb ssd, cnc aluminum, chroma rgb lighting, thunderbolt 3 ",razer,738.0,2.1001326731,traditional,gaming,15.6,512.0,ssd,2.667,16.0,ddr4,intel core i7 9750h,684.0,nvidia geforce rtx 2060 ,47.4,No,windows,3.0,0.0,2019-04-20,4.4,1959.0,1959.0
latitude 5520 core i7 11-1185g7 16gb 512gb ssd 15.6in w10 tch wls ,dell,881.0,1.3063460256,traditional,general,14.0,512.0,ssd,3.0625531914893616,16.0,ddr4,intel core i7 1185g7,711.0,intel uhd 605,2.3,No,windows,1.0,1.0,2021-03-09,4.0,1961.0,1961.0
"dell precision 3000 3571 15.6"" mobile workstation - full hd - 1920 x 1080 - intel core i7 12th gen i7-12700h tetradeca-core (14 core) 2.30 ghz - 16 gb total ram - 512 gb ssd - titan gray ",dell,1028.0,2.72155422,traditional,general,14.0,512.0,ssd,2.9202336956521737,8.0,ddr4,intel core i7 12700h,180.0,nvidia t600 ,22.0,No,windows,2.0,1.0,2022-07-22,4.1,1967.0,1967.0
"dell latitude 7000 7430 14"" touchscreen notebook - full hd - 1920 x 1080 - intel core i7 12th gen i7-1265u deca-core (10 core) 1.80 ghz - 16 gb total ram - 512 gb ssd - aluminum titan gray - taa ",dell,1193.0,2.4493987980000003,traditional,general,14.0,512.0,ssd,2.9202336956521737,8.0,ddr4,intel core i7 1265u,579.0,intel iris xe max ,17.8,No,windows,1.0,1.0,2022-07-22,4.2,1972.0,1972.0
"dell latitude 7000 7530 15.6"" notebook - full hd - 1920 x 1080 - intel core i7 12th gen i7-1270p dodeca-core (12 core) 2.20 ghz - 16 gb total ram - 16 gb on-board memory - 512 gb ssd - carbon fiber - ",dell,859.0,2.6852668304,traditional,general,14.0,512.0,ssd,2.5,10.0,so-dimm,intel core i7 1270p,417.0,intel iris xe max ,17.8,No,windows,0.0,1.0,2022-07-22,4.2,1985.0,1985.0
"dell precision 3000 3570 15.6"" mobile workstation - full hd - 1920 x 1080 - intel core i7 12th gen i7-1265u deca-core (10 core) 1.70 ghz - 16 gb total ram - 512 gb ssd - titan gray ",dell,1198.0,1.6601480742,traditional,general,14.0,512.0,ssd,3.5833125,16.0,ddr5,intel core i7 1265u,579.0,nvidia t550 ,14.4,No,windows,1.0,0.0,2022-07-22,4.3,1990.0,1990.0
"msi ge76 raider 17.3"" 360hz gaming laptop intel core i7-11800h rtx3070 32gb 1tb nvme ssd win11 - blue (11ug-1048) ",msi,596.0,5.1845607891,traditional,gaming,15.6,1024.0,ssd,3.2,8.0,ddr4,intel core i7 11800h,304.0,nvidia geforce rtx 3070 ,68.4,No,windows,4.0,1.0,2022-07-20,4.3,2249.0,1998.0
"microsoft surface laptop 2 (intel core i7, 16gb ram, 1tb) - platinum ",microsoft,910.0,1.2836664071,traditional,general,13.5,512.0,ssd,1.8665,16.0,lpddr3,intel core i5 1140g7,765.0,intel uhd 605,2.3,No,windows,1.0,0.0,2018-10-02,4.4,1999.0,1999.0
"msi creator 15 professional laptop: 15.6"" uhd oled 4k dci-p3 100% display, intel core i7-11800h, nvidia geforce rtx 3080, 16gb ram, 1tb nvme ssd, thunderbolt 4, win10 pro, black (a11uh-492) ",msi,184.0,2.4448628743,traditional,general,15.6,1024.0,ssd,3.2,16.0,ddr4,intel core i7 11800h,304.0,nvidia geforce rtx 3080 ,73.0,No,windows,3.0,0.0,2021-08-02,3.9,2699.0,1999.0
"asus rog strix scar 15 (2022) gaming laptop, 15.6” 300hz ips fhd display, nvidia geforce rtx 3070 ti,intel core i9 12900h, 16gb ddr5, 1tb ssd, per-key rgb keyboard, windows 11 home, g533zw-as94 ",asus,32.0,2.2997133159,traditional,gaming,15.3,1024.0,ssd,4.8,16.0,ddr5,intel core i9 12900h,152.0,nvidia geforce rtx 3070 ti ,75.1,No,windows,3.0,0.0,2022-02-01,4.6,1999.0,1999.0
"lg gram 16t90p - 16"" wqxga (2560x1600) 2-in-1 lightweight touch display laptop, intel evo with 11th gen core i7 1165g7 cpu , 16gb ram, 2tb ssd, 21 hours battery, thunderbolt 4, silver - 2021 ",lg,754.0,1.496854821,2 in 1,general,16.0,2048.0,ssd,4.266,2.0,lpddr4,intel core i7 1165g7,719.0,intel uhd 605,2.3,No,windows,3.0,0.0,2021-01-13,3.8,1999.0,1999.0
"dell precision 3000 3571 15.6"" mobile workstation - full hd - 1920 x 1080 - intel core i7 12th gen i7-12800h dodeca-core (12 core) 2.40 ghz - 16 gb total ram - 512 gb ssd - titan gray ",dell,1012.0,2.948350405,traditional,general,14.0,512.0,ssd,2.9202336956521737,8.0,ddr4,intel core i7 12800h,219.0,nvidia t600 ,22.0,No,windows,3.0,0.0,2022-05-31,5.0,1999.0,1999.0
"msi gp66 leopard 15.6"" 240hz 3.5ms gaming laptop intel core i7-11800h rtx3070 32gb 1tb nvme ssd win11 pro vr ready - black (11ug-687) ",msi,589.0,4.4588129971,traditional,gaming,15.6,512.0,ssd,3.2,32.0,ddr4,intel core i7 11800h,304.0,nvidia geforce rtx 3070 ,68.4,No,windows,0.0,0.0,2022-07-20,4.8,1999.0,1999.0
"msi raider ge66 15.6"" qhd 240hz gaming laptop: intel core i7-12700h rtx 3070 ti 32gb ddr5 1tb nvme ssd, usb-type c, thunderbolt 4, cooler boost 5, win11 home: titanium blue 12ugs-238 ",msi,665.0,4.2864478965,traditional,gaming,15.6,1024.0,ssd,4.8,4.0,lpddr4,intel core i7 12700h,180.0,nvidia geforce rtx 3070 ,68.4,No,windows,4.0,0.0,2022-01-27,4.7,2599.0,1999.0
"asus rog zephyrus s15 gaming laptop, 15.6” 300hz fhd ips type, nvidia geforce rtx 2070 super, intel core i7-10875h, 16gb ddr4, 1tb ssd, per-key rgb keyboard, thunderbolt 3, win10 pro, gx502lws-xs76 ",asus,936.0,1.9005520303000003,traditional,gaming,15.3,1024.0,ssd,3.2,16.0,ddr4,intel core i7 10875h,496.0,nvidia geforce rtx 2070 max-q,49.8,No,windows,1.0,0.0,2020-11-03,3.5,1999.0,1999.0
"aorus 17 wa-7us1130sh 17"" thin bezel 144hz fhd ips lcd, i7-9750h, rtx 2060 gddr6 6gb, 16gb ddr4 ram, m.2 pcie 512gb ssd, windows 10 home, extreme gaming laptop ",gigabyte,1199.0,6.309469866700001,traditional,gaming,15.6,512.0,ssd,2.666,16.0,so-dimm,intel core i5 1140g7,765.0,nvidia geforce rtx 2060 ,47.4,No,windows,3.0,0.0,2019-09-03,4.4,1999.0,1999.0
"msi gs76 stealth 17.3"" fhd 300hz 3ms ultra thin and light gaming laptop intel core i7-11800h rtx3060 16gb 512gb nvme ssd win10pro vr ready (11ue-623) ",msi,802.0,4.1050109485,traditional,gaming,15.6,512.0,ssd,4.6,16.0,ddr4,intel core i7 11800h,304.0,nvidia geforce rtx 3060 ,55.0,No,windows,2.0,0.0,2021-10-12,5.0,1999.0,1999.0
"msi raider ge67hx 15.6"" oled qhd 240hz gaming laptop intel core i7-12800hx rtx3070ti 16gbddr5 1tb nvme ssd win11 - dark grey (12ugs-070) ",msi,305.0,5.3614618134,traditional,gaming,15.6,1024.0,ssd,2.7014444444444443,4.0,lpddr4,intel core i7 12800hx,103.0,intel uhd 605,2.3,No,windows,1.0,1.0,2022-06-14,4.0,2299.0,1999.0
"msi vector gp76 17.3"" fhd 360hz gaming laptop: intel core i7-12700h rtx 3070 ti 32gb 1tb nvme ssd, type-c usb 3.2 gen2 w/ dp 1.4, wi-fi 6e, cooler boost 5, win11 home: core black 12ugs-298 ",msi,570.0,4.3181993624,traditional,gaming,15.6,1024.0,ssd,3.2,32.0,ddr4,intel core i7 12700h,180.0,nvidia geforce rtx 3070 ti ,75.1,No,windows,4.0,1.0,2022-01-27,4.0,2599.0,1999.0
"dell precision 3000 3570 15.6"" mobile workstation - full hd - 1920 x 1080 - intel core i7 12th gen i7-1255u deca-core (10 core) 1.70 ghz - 16 gb total ram - 512 gb ssd - titan gray ",dell,1078.0,2.857631931,traditional,general,14.0,512.0,ssd,2.9202336956521737,8.0,ddr4,intel core i7 1255u,577.0,nvidia t550 ,14.4,No,windows,2.0,1.0,2022-06-24,3.8,2008.0,2008.0
"alienware - m15 r4 - 15.6"" fhd gaming laptop - intel core i7 - 16gb memory - nvidia rtx3070 - 512gb solid state drive - dark side of the moon ",dell,993.0,4.8897257486,traditional,gaming,14.0,512.0,ssd,2.9110333333333336,16.0,lpddr4x,intel core i5 1140g7,765.0,nvidia geforce rtx 3070 ,68.4,No,windows,1.0,1.0,2021-04-13,3.4,2017.0,2017.0
asus 15.6 inch intel core i7-9750h 2.6ghz/ 16gb ddr4/ 512gb ssd/nvidia rtx 2060/ usb3.1/ windows 10 64bit (metallic black)/ gx502gv-pb74 ,asus,1112.0,1.9958064280000003,traditional,general,15.3,512.0,ssd,2.666,16.0,dram,intel core i7 9750h,684.0,nvidia geforce rtx 2060 ,47.4,No,windows,2.0,2.0,2019-06-21,4.3,2018.0,2018.0
